Tag,Class,Drawn_out_level,Successful_apps_at_DOL,Total_apps_at_DOL,Chance_at_DOL,Chance_with_First_choice,Animal,Sex,UnitCode,SeasonCode,Weapon,SeasonWeapon,DOL,Valid GMUs,Date Open,Date Close,Notes,RFW,PLO,NoApps
DE122O3A,L_R,Leftover Choice 2,6,11,55.0%,55.0%,D,E,122,O3,A,O3A,0,"122, 125, 126, 127, 129, 130, 132, 139, 145, 146",NA,NA,,No,No,NA
DE122O3M,A_R,Leftover,NA,NA,100.0%,100.0%,D,E,122,O3,M,O3M,0,"122, 125, 126, 127, 129, 130, 132, 139, 145, 146",NA,NA,,No,No,NA
DE122O3M,A_NR,Leftover,NA,NA,100.0%,100.0%,D,E,122,O3,M,O3M,0,"122, 125, 126, 127, 129, 130, 132, 139, 145, 146",NA,NA,,No,No,NA
DE122O3M,Y_R,Leftover,NA,NA,100.0%,100.0%,D,E,122,O3,M,O3M,0,"122, 125, 126, 127, 129, 130, 132, 139, 145, 146",NA,NA,,No,No,NA
DE122O3M,Y_NR,Leftover,NA,NA,100.0%,100.0%,D,E,122,O3,M,O3M,0,"122, 125, 126, 127, 129, 130, 132, 139, 145, 146",NA,NA,,No,No,NA
DE122O3M,L_U,Choice 2,13,21,62.0%,62.0%,D,E,122,O3,M,O3M,0,"122, 125, 126, 127, 129, 130, 132, 139, 145, 146",NA,NA,,No,No,NA
DE122O3M,L_R,Leftover Choice 2,1,1,100.0%,100.0%,D,E,122,O3,M,O3M,0,"122, 125, 126, 127, 129, 130, 132, 139, 145, 146",NA,NA,,No,No,NA
DE125L2R,A_R,Choice 2,11,36,31.0%,31.0%,D,E,125,L2,R,L2R,0,"123, 130",NA,NA,,No,No,NA
DE125L2R,A_NR,Choice 2,1,2,50.0%,50.0%,D,E,125,L2,R,L2R,0,"123, 130",NA,NA,,No,No,NA
DE125L2R,Y_R,Choice 2,2,5,40.0%,NA,D,E,125,L2,R,L2R,0,"123, 130",NA,NA,,No,No,NA
DE125L2R,Y_NR,No Apps,NA,NA,NA,40.0%,D,E,125,L2,R,L2R,0,"123, 130",NA,NA,,No,No,Yes
DE125L2R,L_U,1 Pref Points,4,4,100.0%,100.0%,D,E,125,L2,R,L2R,1,"123, 130",NA,NA,,No,No,NA
DE125L2R,L_R,0 Pref Points,3,7,43.0%,43.0%,D,E,125,L2,R,L2R,0,"123, 130",NA,NA,,No,No,NA
DE125O2R,A_R,0 Pref Points,6,13,46.0%,46.0%,D,E,125,O2,R,O2R,0,"123, 130",NA,NA,,No,No,NA
DE125O2R,A_NR,1 Pref Points,1,1,100.0%,100.0%,D,E,125,O2,R,O2R,1,"123, 130",NA,NA,,No,No,NA
DE125O2R,Y_R,0 Pref Points,4,8,50.0%,NA,D,E,125,O2,R,O2R,0,"123, 130",NA,NA,,No,No,NA
DE125O2R,Y_NR,No Apps,NA,NA,NA,50.0%,D,E,125,O2,R,O2R,0,"123, 130",NA,NA,,No,No,Yes
DE125O2R,L_U,1 Pref Points,2,4,50.0%,50.0%,D,E,125,O2,R,O2R,1,"123, 130",NA,NA,,No,No,NA
DE125O2R,L_R,Choice 2,1,7,14.0%,14.0%,D,E,125,O2,R,O2R,0,"123, 130",NA,NA,,No,No,NA
DE126L2R,A_R,Leftover,NA,NA,100.0%,100.0%,D,E,126,L2,R,L2R,0,"126, 146",NA,NA,,No,No,NA
DE126L2R,A_NR,Leftover,NA,NA,100.0%,100.0%,D,E,126,L2,R,L2R,0,"126, 146",NA,NA,,No,No,NA
DE126L2R,Y_R,Leftover,NA,NA,100.0%,100.0%,D,E,126,L2,R,L2R,0,"126, 146",NA,NA,,No,No,NA
DE126L2R,Y_NR,Leftover,NA,NA,100.0%,100.0%,D,E,126,L2,R,L2R,0,"126, 146",NA,NA,,No,No,NA
DE126L2R,L_U,0 Pref Points,6,6,100.0%,100.0%,D,E,126,L2,R,L2R,0,"126, 146",NA,NA,,No,No,NA
DE126L2R,L_R,Leftover Choice 1,2,2,100.0%,100.0%,D,E,126,L2,R,L2R,0,"126, 146",NA,NA,,No,No,NA
DE126O2R,A_R,0 Pref Points,15,16,94.0%,94.0%,D,E,126,O2,R,O2R,0,"126, 146",NA,NA,,No,No,NA
DE126O2R,A_NR,0 Pref Points,2,3,67.0%,67.0%,D,E,126,O2,R,O2R,0,"126, 146",NA,NA,,No,No,NA
DE126O2R,Y_R,0 Pref Points,1,1,100.0%,NA,D,E,126,O2,R,O2R,0,"126, 146",NA,NA,,No,No,NA
DE126O2R,Y_NR,No Apps,NA,NA,NA,100.0%,D,E,126,O2,R,O2R,0,"126, 146",NA,NA,,No,No,Yes
DE126O2R,L_U,4 Pref Points,4,4,100.0%,100.0%,D,E,126,O2,R,O2R,4,"126, 146",NA,NA,,No,No,NA
DE126O2R,L_R,2 Pref Points,3,3,100.0%,100.0%,D,E,126,O2,R,O2R,2,"126, 146",NA,NA,,No,No,NA
DE128O2A,A_R,0 Pref Points,38,58,66.0%,66.0%,D,E,128,O2,A,O2A,0,128133134135,Multiple - See Brochure,Multiple - See Brochure,,No,No,NA
DE128O2A,A_NR,0 Pref Points,4,11,36.0%,36.0%,D,E,128,O2,A,O2A,0,128133134135,Multiple - See Brochure,Multiple - See Brochure,,No,No,NA
DE128O2A,Y_R,0 Pref Points,2,2,100.0%,NA,D,E,128,O2,A,O2A,0,128133134135,Multiple - See Brochure,Multiple - See Brochure,,No,No,NA
DE128O2A,Y_NR,No Apps,NA,NA,NA,100.0%,D,E,128,O2,A,O2A,0,128133134135,Multiple - See Brochure,Multiple - See Brochure,,No,No,Yes
DE128O2A,L_U,3 Pref Points,4,11,36.0%,36.0%,D,E,128,O2,A,O2A,3,128133134135,Multiple - See Brochure,Multiple - See Brochure,,No,No,NA
DE128O2A,L_R,1 Pref Points,6,9,67.0%,67.0%,D,E,128,O2,A,O2A,1,128133134135,Multiple - See Brochure,Multiple - See Brochure,,No,No,NA
DE128O2R,A_R,Choice 2,9,42,21.0%,21.0%,D,E,128,O2,R,O2R,0,"128, 133, 134, 135, 136, 141, 147",NA,NA,,No,No,NA
DE128O2R,A_NR,None Drawn,NA,NA,NA,NA,D,E,128,O2,R,O2R,0,"128, 133, 134, 135, 136, 141, 147",NA,NA,,No,No,Yes
DE128O2R,Y_R,Choice 2,1,10,10.0%,100.0%,D,E,128,O2,R,O2R,0,"128, 133, 134, 135, 136, 141, 147",NA,NA,,No,No,NA
DE128O2R,Y_NR,Choice 2,1,1,100.0%,10.0%,D,E,128,O2,R,O2R,0,"128, 133, 134, 135, 136, 141, 147",NA,NA,,No,No,NA
DE128O2R,L_U,3 Pref Points,1,6,17.0%,17.0%,D,E,128,O2,R,O2R,3,"128, 133, 134, 135, 136, 141, 147",NA,NA,,No,No,NA
DE128O2R,L_R,2 Pref Points,1,1,100.0%,100.0%,D,E,128,O2,R,O2R,2,"128, 133, 134, 135, 136, 141, 147",NA,NA,,No,No,NA
DE128O3M,A_R,Leftover,NA,NA,100.0%,100.0%,D,E,128,O3,M,O3M,0,"128, 133, 134, 135, 136, 141, 147",NA,NA,,No,No,NA
DE128O3M,A_NR,Leftover,NA,NA,100.0%,100.0%,D,E,128,O3,M,O3M,0,"128, 133, 134, 135, 136, 141, 147",NA,NA,,No,No,NA
DE128O3M,Y_R,Leftover,NA,NA,100.0%,100.0%,D,E,128,O3,M,O3M,0,"128, 133, 134, 135, 136, 141, 147",NA,NA,,No,No,NA
DE128O3M,Y_NR,Leftover,NA,NA,100.0%,100.0%,D,E,128,O3,M,O3M,0,"128, 133, 134, 135, 136, 141, 147",NA,NA,,No,No,NA
DE128O3M,L_U,1 Pref Points,1,1,100.0%,100.0%,D,E,128,O3,M,O3M,1,"128, 133, 134, 135, 136, 141, 147",NA,NA,,No,No,NA
DE128O3M,L_R,Choice 3,1,5,20.0%,20.0%,D,E,128,O3,M,O3M,0,"128, 133, 134, 135, 136, 141, 147",NA,NA,,No,No,NA
DE128O4A,A_R,Leftover,NA,NA,100.0%,100.0%,D,E,128,O4,A,O4A,0,"128, 133, 134, 135",NA,NA,,No,No,NA
DE128O4A,A_NR,Leftover,NA,NA,100.0%,100.0%,D,E,128,O4,A,O4A,0,"128, 133, 134, 135",NA,NA,,No,No,NA
DE128O4A,Y_R,Leftover,NA,NA,100.0%,100.0%,D,E,128,O4,A,O4A,0,"128, 133, 134, 135",NA,NA,,No,No,NA
DE128O4A,Y_NR,Leftover,NA,NA,100.0%,100.0%,D,E,128,O4,A,O4A,0,"128, 133, 134, 135",NA,NA,,No,No,NA
DE128O4A,L_U,0 Pref Points,6,7,86.0%,86.0%,D,E,128,O4,A,O4A,0,"128, 133, 134, 135",NA,NA,,No,No,NA
DE128O4A,L_R,Choice 3,2,4,50.0%,50.0%,D,E,128,O4,A,O4A,0,"128, 133, 134, 135",NA,NA,,No,No,NA
DE129L2R,A_R,Leftover,NA,NA,100.0%,100.0%,D,E,129,L2,R,L2R,0,129,NA,NA,,No,No,NA
DE129L2R,A_NR,Leftover,NA,NA,100.0%,100.0%,D,E,129,L2,R,L2R,0,129,NA,NA,,No,No,NA
DE129L2R,Y_R,Leftover,NA,NA,100.0%,100.0%,D,E,129,L2,R,L2R,0,129,NA,NA,,No,No,NA
DE129L2R,Y_NR,Leftover,NA,NA,100.0%,100.0%,D,E,129,L2,R,L2R,0,129,NA,NA,,No,No,NA
DE129L2R,L_U,Choice 2,2,4,50.0%,50.0%,D,E,129,L2,R,L2R,0,129,NA,NA,,No,No,NA
DE129L2R,L_R,Leftover Choice 1,1,1,100.0%,100.0%,D,E,129,L2,R,L2R,0,129,NA,NA,,No,No,NA
DE129O2R,A_R,Leftover,NA,NA,100.0%,100.0%,D,E,129,O2,R,O2R,0,129,NA,NA,,No,No,NA
DE129O2R,A_NR,Leftover,NA,NA,100.0%,100.0%,D,E,129,O2,R,O2R,0,129,NA,NA,,No,No,NA
DE129O2R,Y_R,Leftover,NA,NA,100.0%,100.0%,D,E,129,O2,R,O2R,0,129,NA,NA,,No,No,NA
DE129O2R,Y_NR,Leftover,NA,NA,100.0%,100.0%,D,E,129,O2,R,O2R,0,129,NA,NA,,No,No,NA
DE129O2R,L_U,Choice 2,3,6,50.0%,50.0%,D,E,129,O2,R,O2R,0,129,NA,NA,,No,No,NA
DE129O2R,L_R,None Drawn,NA,NA,NA,NA,D,E,129,O2,R,O2R,0,129,NA,NA,,No,No,Yes
DE131P2R,A_R,0 Pref Points,5,15,33.0%,33.0%,D,E,131,P2,R,P2R,0,"131, 231",NA,NA,,No,Yes,NA
DE131P2R,A_NR,1 Pref Points,2,2,100.0%,100.0%,D,E,131,P2,R,P2R,1,"131, 231",NA,NA,,No,Yes,NA
DE131P2R,Y_R,0 Pref Points,2,3,67.0%,NA,D,E,131,P2,R,P2R,0,"131, 231",NA,NA,,No,Yes,NA
DE131P2R,Y_NR,No Apps,NA,NA,NA,67.0%,D,E,131,P2,R,P2R,0,"131, 231",NA,NA,,No,Yes,Yes
DE131P2R,L_U,Choice 2,1,8,12.0%,12.0%,D,E,131,P2,R,P2R,0,"131, 231",NA,NA,,No,Yes,NA
DE131P2R,L_R,Leftover Choice 1,1,2,50.0%,50.0%,D,E,131,P2,R,P2R,0,"131, 231",NA,NA,,No,Yes,NA
DE131P3R,A_R,Leftover,NA,NA,100.0%,100.0%,D,E,131,P3,R,P3R,0,"131, 231",NA,NA,,No,Yes,NA
DE131P3R,A_NR,Leftover,NA,NA,100.0%,100.0%,D,E,131,P3,R,P3R,0,"131, 231",NA,NA,,No,Yes,NA
DE131P3R,Y_R,Leftover,NA,NA,100.0%,100.0%,D,E,131,P3,R,P3R,0,"131, 231",NA,NA,,No,Yes,NA
DE131P3R,Y_NR,Leftover,NA,NA,100.0%,100.0%,D,E,131,P3,R,P3R,0,"131, 231",NA,NA,,No,Yes,NA
DE131P3R,L_U,Choice 2,1,3,33.0%,33.0%,D,E,131,P3,R,P3R,0,"131, 231",NA,NA,,No,Yes,NA
DE131P3R,L_R,Choice 2,1,3,33.0%,33.0%,D,E,131,P3,R,P3R,0,"131, 231",NA,NA,,No,Yes,NA
DE136L2R,A_R,Choice 2,2,7,29.0%,29.0%,D,E,136,L2,R,L2R,0,"136, 141, 147",NA,NA,,No,No,NA
DE136L2R,A_NR,None Drawn,NA,NA,NA,NA,D,E,136,L2,R,L2R,0,"136, 141, 147",NA,NA,,No,No,Yes
DE136L2R,Y_R,0 Pref Points,2,3,67.0%,NA,D,E,136,L2,R,L2R,0,"136, 141, 147",NA,NA,,No,No,NA
DE136L2R,Y_NR,None Drawn,NA,NA,NA,67.0%,D,E,136,L2,R,L2R,0,"136, 141, 147",NA,NA,,No,No,Yes
DE136L2R,L_U,3 Pref Points,1,1,100.0%,100.0%,D,E,136,L2,R,L2R,3,"136, 141, 147",NA,NA,,No,No,NA
DE136L2R,L_R,Leftover Choice 3,1,1,100.0%,100.0%,D,E,136,L2,R,L2R,0,"136, 141, 147",NA,NA,,No,No,NA
DE136O1A,A_R,Leftover,NA,NA,100.0%,100.0%,D,E,136,O1,A,O1A,0,136141147,Multiple - See Brochure,Multiple - See Brochure,,No,No,NA
DE136O1A,A_NR,Leftover,NA,NA,100.0%,100.0%,D,E,136,O1,A,O1A,0,136141147,Multiple - See Brochure,Multiple - See Brochure,,No,No,NA
DE136O1A,Y_R,Leftover,NA,NA,100.0%,100.0%,D,E,136,O1,A,O1A,0,136141147,Multiple - See Brochure,Multiple - See Brochure,,No,No,NA
DE136O1A,Y_NR,Leftover,NA,NA,100.0%,100.0%,D,E,136,O1,A,O1A,0,136141147,Multiple - See Brochure,Multiple - See Brochure,,No,No,NA
DE136O1A,L_U,Leftover Choice 2,1,1,100.0%,100.0%,D,E,136,O1,A,O1A,0,136141147,Multiple - See Brochure,Multiple - See Brochure,,No,No,NA
DE136O1A,L_R,None Drawn,NA,NA,NA,NA,D,E,136,O1,A,O1A,0,136141147,Multiple - See Brochure,Multiple - See Brochure,,No,No,Yes
DE136O3A,A_R,Leftover,NA,NA,100.0%,100.0%,D,E,136,O3,A,O3A,0,"136, 141, 147",NA,NA,,No,No,NA
DE136O3A,A_NR,Leftover,NA,NA,100.0%,100.0%,D,E,136,O3,A,O3A,0,"136, 141, 147",NA,NA,,No,No,NA
DE136O3A,Y_R,Leftover,NA,NA,100.0%,100.0%,D,E,136,O3,A,O3A,0,"136, 141, 147",NA,NA,,No,No,NA
DE136O3A,Y_NR,Leftover,NA,NA,100.0%,100.0%,D,E,136,O3,A,O3A,0,"136, 141, 147",NA,NA,,No,No,NA
DE136O3A,L_U,Leftover Choice 3,1,1,100.0%,100.0%,D,E,136,O3,A,O3A,0,"136, 141, 147",NA,NA,,No,No,NA
DE136O3A,L_R,None Drawn,NA,NA,NA,NA,D,E,136,O3,A,O3A,0,"136, 141, 147",NA,NA,,No,No,Yes
DE137L2R,A_R,Choice 2,7,8,88.0%,88.0%,D,E,137,L2,R,L2R,0,"137,138,143, 144",NA,NA,,No,No,NA
DE137L2R,A_NR,Choice 2,2,5,40.0%,40.0%,D,E,137,L2,R,L2R,0,"137,138,143, 144",NA,NA,,No,No,NA
DE137L2R,Y_R,No Apps,NA,NA,NA,NA,D,E,137,L2,R,L2R,0,"137,138,143, 144",NA,NA,,No,No,Yes
DE137L2R,Y_NR,No Apps,NA,NA,NA,NA,D,E,137,L2,R,L2R,0,"137,138,143, 144",NA,NA,,No,No,Yes
DE137L2R,L_U,0 Pref Points,1,6,17.0%,17.0%,D,E,137,L2,R,L2R,0,"137,138,143, 144",NA,NA,,No,No,NA
DE137L2R,L_R,0 Pref Points,1,5,20.0%,20.0%,D,E,137,L2,R,L2R,0,"137,138,143, 144",NA,NA,,No,No,NA
DE137O1A,A_R,0 Pref Points,9,9,100.0%,100.0%,D,E,137,O1,A,O1A,0,137138143144,Multiple - See Brochure,Multiple - See Brochure,,No,No,NA
DE137O1A,A_NR,1 Pref Points,6,6,100.0%,100.0%,D,E,137,O1,A,O1A,1,137138143144,Multiple - See Brochure,Multiple - See Brochure,,No,No,NA
DE137O1A,Y_R,None Drawn,NA,NA,NA,NA,D,E,137,O1,A,O1A,0,137138143144,Multiple - See Brochure,Multiple - See Brochure,,No,No,Yes
DE137O1A,Y_NR,No Apps,NA,NA,NA,NA,D,E,137,O1,A,O1A,0,137138143144,Multiple - See Brochure,Multiple - See Brochure,,No,No,Yes
DE137O1A,L_U,2 Pref Points,1,1,100.0%,100.0%,D,E,137,O1,A,O1A,2,137138143144,Multiple - See Brochure,Multiple - See Brochure,,No,No,NA
DE137O1A,L_R,1 Pref Points,2,4,50.0%,50.0%,D,E,137,O1,A,O1A,1,137138143144,Multiple - See Brochure,Multiple - See Brochure,,No,No,NA
DE137O2R,A_R,Choice 2,4,6,67.0%,67.0%,D,E,137,O2,R,O2R,0,"137,138,143, 144",NA,NA,,No,No,NA
DE137O2R,A_NR,Choice 2,3,8,38.0%,38.0%,D,E,137,O2,R,O2R,0,"137,138,143, 144",NA,NA,,No,No,NA
DE137O2R,Y_R,None Drawn,NA,NA,NA,NA,D,E,137,O2,R,O2R,0,"137,138,143, 144",NA,NA,,No,No,Yes
DE137O2R,Y_NR,None Drawn,NA,NA,NA,NA,D,E,137,O2,R,O2R,0,"137,138,143, 144",NA,NA,,No,No,Yes
DE137O2R,L_U,1 Pref Points,1,1,100.0%,100.0%,D,E,137,O2,R,O2R,1,"137,138,143, 144",NA,NA,,No,No,NA
DE137O2R,L_R,Choice 3,1,6,17.0%,17.0%,D,E,137,O2,R,O2R,0,"137,138,143, 144",NA,NA,,No,No,NA
DE139L2R,A_R,Leftover,NA,NA,100.0%,100.0%,D,E,139,L2,R,L2R,0,"139, 145",NA,NA,,No,No,NA
DE139L2R,A_NR,Leftover,NA,NA,100.0%,100.0%,D,E,139,L2,R,L2R,0,"139, 145",NA,NA,,No,No,NA
DE139L2R,Y_R,Leftover,NA,NA,100.0%,100.0%,D,E,139,L2,R,L2R,0,"139, 145",NA,NA,,No,No,NA
DE139L2R,Y_NR,Leftover,NA,NA,100.0%,100.0%,D,E,139,L2,R,L2R,0,"139, 145",NA,NA,,No,No,NA
DE139L2R,L_U,1 Pref Points,4,9,44.0%,44.0%,D,E,139,L2,R,L2R,1,"139, 145",NA,NA,,No,No,NA
DE139L2R,L_R,0 Pref Points,3,4,75.0%,75.0%,D,E,139,L2,R,L2R,0,"139, 145",NA,NA,,No,No,NA
DE139O2R,A_R,Choice 3,2,5,40.0%,40.0%,D,E,139,O2,R,O2R,0,NA,NA,NA,,No,No,NA
DE139O2R,A_NR,Choice 2,2,3,67.0%,67.0%,D,E,139,O2,R,O2R,0,NA,NA,NA,,No,No,NA
DE139O2R,Y_R,Choice 2,1,1,100.0%,100.0%,D,E,139,O2,R,O2R,0,NA,NA,NA,,No,No,NA
DE139O2R,Y_NR,0 Pref Points,1,1,100.0%,100.0%,D,E,139,O2,R,O2R,0,NA,NA,NA,,No,No,NA
DE139O2R,L_U,1 Pref Points,5,6,83.0%,83.0%,D,E,139,O2,R,O2R,1,NA,NA,NA,,No,No,NA
DE139O2R,L_R,0 Pref Points,3,5,60.0%,60.0%,D,E,139,O2,R,O2R,0,NA,NA,NA,,No,No,NA
DE142O2A,A_R,0 Pref Points,3,12,25.0%,25.0%,D,E,142,O2,A,O2A,0,142,Multiple - See Brochure,Multiple - See Brochure,,No,No,NA
DE142O2A,A_NR,4 Pref Points,2,2,100.0%,100.0%,D,E,142,O2,A,O2A,4,142,Multiple - See Brochure,Multiple - See Brochure,,No,No,NA
DE142O2A,Y_R,Choice 2,1,1,100.0%,NA,D,E,142,O2,A,O2A,0,142,Multiple - See Brochure,Multiple - See Brochure,,No,No,NA
DE142O2A,Y_NR,No Apps,NA,NA,NA,100.0%,D,E,142,O2,A,O2A,0,142,Multiple - See Brochure,Multiple - See Brochure,,No,No,Yes
DE142O2A,L_U,No Apps,NA,NA,NA,NA,D,E,142,O2,A,O2A,0,142,Multiple - See Brochure,Multiple - See Brochure,,No,No,Yes
DE142O2A,L_R,No Apps,NA,NA,NA,NA,D,E,142,O2,A,O2A,0,142,Multiple - See Brochure,Multiple - See Brochure,,No,No,Yes
DE211W1R,A_R,16 Pref Points,1,2,50.0%,50.0%,D,E,211,W1,R,W1R,16,"12, 212",NA,NA,Morgan Creek Ranch,Yes,No,NA
DE211W1R,A_NR,No Apps,NA,NA,NA,NA,D,E,211,W1,R,W1R,0,"12, 212",NA,NA,Morgan Creek Ranch,Yes,No,Yes
DE211W1R,Y_R,None Drawn,NA,NA,NA,NA,D,E,211,W1,R,W1R,0,"12, 212",NA,NA,Morgan Creek Ranch,Yes,No,Yes
DE211W1R,Y_NR,No Apps,NA,NA,NA,NA,D,E,211,W1,R,W1R,0,"12, 212",NA,NA,Morgan Creek Ranch,Yes,No,Yes
DE211W1R,L_U,N/A,NA,NA,NA,NA,D,E,211,W1,R,W1R,0,"12, 212",NA,NA,Morgan Creek Ranch,Yes,No,NA
DE211W1R,L_R,N/A,NA,NA,NA,NA,D,E,211,W1,R,W1R,0,"12, 212",NA,NA,Morgan Creek Ranch,Yes,No,NA
DE214W2R,A_R,8 Pref Points,1,2,50.0%,50.0%,D,E,214,W2,R,W2R,8,"3, 4, 214, 301, 442",NA,NA,,Yes,No,NA
DE214W2R,A_NR,No Apps,NA,NA,NA,NA,D,E,214,W2,R,W2R,0,"3, 4, 214, 301, 442",NA,NA,,Yes,No,Yes
DE214W2R,Y_R,None Drawn,NA,NA,NA,NA,D,E,214,W2,R,W2R,0,"3, 4, 214, 301, 442",NA,NA,,Yes,No,Yes
DE214W2R,Y_NR,No Apps,NA,NA,NA,NA,D,E,214,W2,R,W2R,0,"3, 4, 214, 301, 442",NA,NA,,Yes,No,Yes
DE214W2R,L_U,N/A,NA,NA,NA,NA,D,E,214,W2,R,W2R,0,"3, 4, 214, 301, 442",NA,NA,,Yes,No,NA
DE214W2R,L_R,N/A,NA,NA,NA,NA,D,E,214,W2,R,W2R,0,"3, 4, 214, 301, 442",NA,NA,,Yes,No,NA
DE391O1A,A_R,Leftover,NA,NA,100.0%,100.0%,D,E,391,O1,A,O1A,0,391461,45902,45930,,No,No,NA
DE391O1A,A_NR,Leftover,NA,NA,100.0%,100.0%,D,E,391,O1,A,O1A,0,391461,45902,45930,,No,No,NA
DE391O1A,Y_R,Leftover,NA,NA,100.0%,100.0%,D,E,391,O1,A,O1A,0,391461,45902,45930,,No,No,NA
DE391O1A,Y_NR,Leftover,NA,NA,100.0%,100.0%,D,E,391,O1,A,O1A,0,391461,45902,45930,,No,No,NA
DE391O1A,L_U,Leftover Choice 3,1,1,100.0%,100.0%,D,E,391,O1,A,O1A,0,391461,45902,45930,,No,No,NA
DE391O1A,L_R,None Drawn,NA,NA,NA,NA,D,E,391,O1,A,O1A,0,391461,45902,45930,,No,No,Yes
DE441W1R,A_R,16 Pref Points,1,1,100.0%,100.0%,D,E,441,W1,R,W1R,16,"3, 4, 214, 301, 441",NA,NA,Agner Mountain Ranch,Yes,No,NA
DE441W1R,A_NR,No Apps,NA,NA,NA,NA,D,E,441,W1,R,W1R,0,"3, 4, 214, 301, 441",NA,NA,Agner Mountain Ranch,Yes,No,Yes
DE441W1R,Y_R,None Drawn,NA,NA,NA,NA,D,E,441,W1,R,W1R,0,"3, 4, 214, 301, 441",NA,NA,Agner Mountain Ranch,Yes,No,Yes
DE441W1R,Y_NR,No Apps,NA,NA,NA,NA,D,E,441,W1,R,W1R,0,"3, 4, 214, 301, 441",NA,NA,Agner Mountain Ranch,Yes,No,Yes
DE441W1R,L_U,N/A,NA,NA,NA,NA,D,E,441,W1,R,W1R,0,"3, 4, 214, 301, 441",NA,NA,Agner Mountain Ranch,Yes,No,NA
DE441W1R,L_R,N/A,NA,NA,NA,NA,D,E,441,W1,R,W1R,0,"3, 4, 214, 301, 441",NA,NA,Agner Mountain Ranch,Yes,No,NA
DE444O1A,A_R,0 Pref Points,48,76,63.0%,63.0%,D,E,444,O1,A,O1A,0,444,45902,45930,,No,No,NA
DE444O1A,A_NR,1 Pref Points,14,14,100.0%,100.0%,D,E,444,O1,A,O1A,1,444,45902,45930,,No,No,NA
DE444O1A,Y_R,Choice 2,1,1,100.0%,100.0%,D,E,444,O1,A,O1A,0,444,45902,45930,,No,No,NA
DE444O1A,Y_NR,0 Pref Points,1,1,100.0%,100.0%,D,E,444,O1,A,O1A,0,444,45902,45930,,No,No,NA
DE444O1A,L_U,Leftover Choice 3,1,1,100.0%,100.0%,D,E,444,O1,A,O1A,0,444,45902,45930,,No,No,NA
DE444O1A,L_R,None Drawn,NA,NA,NA,NA,D,E,444,O1,A,O1A,0,444,45902,45930,,No,No,Yes
DE444P2R,A_R,Leftover,NA,NA,100.0%,100.0%,D,E,444,P2,R,P2R,0,444,NA,NA,,No,Yes,NA
DE444P2R,A_NR,Leftover,NA,NA,100.0%,100.0%,D,E,444,P2,R,P2R,0,444,NA,NA,,No,Yes,NA
DE444P2R,Y_R,Leftover,NA,NA,100.0%,100.0%,D,E,444,P2,R,P2R,0,444,NA,NA,,No,Yes,NA
DE444P2R,Y_NR,Leftover,NA,NA,100.0%,100.0%,D,E,444,P2,R,P2R,0,444,NA,NA,,No,Yes,NA
DE444P2R,L_U,Leftover Choice 2,2,2,100.0%,100.0%,D,E,444,P2,R,P2R,0,444,NA,NA,,No,Yes,NA
DE444P2R,L_R,None Drawn,NA,NA,NA,NA,D,E,444,P2,R,P2R,0,444,NA,NA,,No,Yes,Yes
DE444P3R,A_R,Choice 2,11,32,34.0%,34.0%,D,E,444,P3,R,P3R,0,444,NA,NA,,No,Yes,NA
DE444P3R,A_NR,Choice 2,3,11,27.0%,27.0%,D,E,444,P3,R,P3R,0,444,NA,NA,,No,Yes,NA
DE444P3R,Y_R,Choice 2,1,3,33.0%,100.0%,D,E,444,P3,R,P3R,0,444,NA,NA,,No,Yes,NA
DE444P3R,Y_NR,0 Pref Points,1,1,100.0%,33.0%,D,E,444,P3,R,P3R,0,444,NA,NA,,No,Yes,NA
DE444P3R,L_U,Leftover Choice 1,1,3,33.0%,33.0%,D,E,444,P3,R,P3R,0,444,NA,NA,,No,Yes,NA
DE444P3R,L_R,Leftover Choice 3,1,3,33.0%,33.0%,D,E,444,P3,R,P3R,0,444,NA,NA,,No,Yes,NA
DE741O1A,A_R,Choice 2,1,9,11.0%,11.0%,D,E,741,O1,A,O1A,0,741,45902,45930,,No,No,NA
DE741O1A,A_NR,Choice 2,1,7,14.0%,14.0%,D,E,741,O1,A,O1A,0,741,45902,45930,,No,No,NA
DE741O1A,Y_R,0 Pref Points,1,1,100.0%,NA,D,E,741,O1,A,O1A,0,741,45902,45930,,No,No,NA
DE741O1A,Y_NR,No Apps,NA,NA,NA,100.0%,D,E,741,O1,A,O1A,0,741,45902,45930,,No,No,Yes
DE741O1A,L_U,Choice 4,1,9,11.0%,11.0%,D,E,741,O1,A,O1A,0,741,45902,45930,,No,No,NA
DE741O1A,L_R,Leftover Choice 1,3,12,25.0%,25.0%,D,E,741,O1,A,O1A,0,741,45902,45930,,No,No,NA
DF003O1M,A_R,2 Pref Points,4,13,31.0%,31.0%,D,F,003,O1,M,O1M,2,"3,4,5,14,214,301,441",NA,NA,,No,No,NA
DF003O1M,A_NR,None Drawn,NA,NA,NA,NA,D,F,003,O1,M,O1M,0,"3,4,5,14,214,301,441",NA,NA,,No,No,Yes
DF003O1M,Y_R,0 Pref Points,2,5,40.0%,NA,D,F,003,O1,M,O1M,0,"3,4,5,14,214,301,441",NA,NA,,No,No,NA
DF003O1M,Y_NR,None Drawn,NA,NA,NA,40.0%,D,F,003,O1,M,O1M,0,"3,4,5,14,214,301,441",NA,NA,,No,No,Yes
